,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
GT,0.17032392,0.13784166,0.13419023,0.14719698,0.1672137,0.13161062,0.07745225,0.056946136,0.060703468,0.101395145,0.19434536,0.29963082,0.19021739
LB,0.08191057,0.05554926,0.05750763,0.07125511,0.062595464,0.079231836,0.07125511,0.052414354,0.065855145,0.17574374,0.2762174,0.26158708,0.11822515
LY,0.03177863,0.037326887,0.0451809,0.027691206,0.025986368,0.024620546,0.03297807,0.056946136,0.047425874,0.05170599,0.052654695,0.05571447,0.059692003
ES,0.98806965,0.97702265,0.9699557,0.97463393,0.9801418,0.98827183,0.98217225,0.97549844,0.98122954,0.988508,0.99197006,0.9902688,0.9919427
MX,0.37754065,0.25287575,0.35589632,0.46626756,0.46565053,0.5932358,0.44393054,0.45625252,0.5108678,0.6117194,0.66553825,0.5932358,0.51168007
MA,0.05133579,0.119202934,0.35589632,0.6423517,0.819618,0.87880176,0.7017941,0.70624024,0.82079446,0.82425624,0.8778769,0.91360676,0.8999133
PT,0.4174298,0.37754065,0.5839434,0.6423517,0.6448163,0.5702862,0.55606943,0.41316974,0.42449495,0.56776226,0.60176957,0.63784844,0.7949687
TN,0.034445196,0.034445196,0.032614805,0.030222837,0.04049894,0.05571447,0.030222837,0.017376835,0.020440891,0.021495499,0.021724738,0.01701324,0.02026266
TR,0.25287575,0.17032392,0.19144039,0.24487673,0.3344618,0.40676415,0.26191556,0.3122817,0.26894143,0.38828063,0.4429106,0.70036924,0.6683949
JE,0.9933072,0.9933072,0.9933072,0.9933072,0.9933072,0.9933072,0.98368305,0.9793596,0.98276585,0.9904002,0.9926688,0.9933072,0.9933072
US,0.9859364,0.97882086,0.9745204,0.98368305,0.9903684,0.99264985,0.9933072,0.9933072,0.9933072,0.9933072,0.9933072,0.9933072,0.9919427
VE,0.22270013,0.20860854,0.24942243,0.27970085,0.25825736,0.13161062,0.17128088,0.22651936,0.17920558,0.18930298,0.180382,0.13161062,0.100086704
AS,0.07021879,0.07585818,0.053082943,0.042774044,0.025986368,0.026990583,0.025366088,0.02450159,0.024229603,0.028046215,0.031057438,0.029581852,0.029179564
AU,0.19518465,0.22270013,0.2824779,0.35764837,0.3344618,0.40676415,0.33722717,0.2587201,0.26894143,0.3669196,0.3344618,0.38421443,0.44185308
CA,0.5,0.4174298,0.4788262,0.42181784,0.42040747,0.5702862,0.5112594,0.39207542,0.4034033,0.52271163,0.37646323,0.6157856,0.5349895
FJ,0.07585818,0.07585818,0.115689516,0.11639433,0.12212307,0.11150381,0.11639433,0.10858632,0.114713036,0.07273245,0.068199664,0.079231836,0.08446452
PF,0.07585818,0.09534947,0.099446505,0.09134704,0.052654695,0.05095428,0.050790127,0.052414354,0.040159307,0.0398557,0.044218145,0.05095428,0.045765318
HK,0.9297812,0.95257413,0.95833725,0.939786,0.9473453,0.9675864,0.95338154,0.90726614,0.9226037,0.9208932,0.85680354,0.83254516,0.7793156
IN,0.5208213,0.58257025,0.56321913,0.73808444,0.66553825,0.7731905,0.7202991,0.56541246,0.575505,0.63308036,0.75892395,0.71978515,0.6036174
ID,0.37754065,0.32082132,0.20490225,0.27970085,0.2246916,0.24377827,0.107444234,0.07284009,0.055930655,0.06138311,0.052654695,0.079231836,0.100086704
JP,0.7310586,0.7143624,0.734378,0.81555027,0.80565464,0.7893073,0.7202991,0.7241042,0.6955269,0.7485529,0.7908861,0.71978515,0.62574804
MY,0.8296761,0.87176627,0.8753542,0.9008948,0.8962247,0.95341927,0.96402484,0.95177525,0.94848746,0.94829404,0.9374045,0.9273832,0.92891186
MH,0.02492443,0.02492443,0.02345783,0.025366088,0.019858155,0.020473769,0.039233584,0.040781327,0.033966422,0.030633593,0.03394026,0.038882695,0.038261473
NC,0.07585818,0.08191057,0.115689516,0.12598474,0.112623364,0.11150381,0.09910516,0.0927339,0.09819957,0.10998355,0.12212307,0.121198215,0.08446452
NZ,0.14804718,0.22270013,0.23389614,0.14719698,0.15482508,0.14277226,0.15886912,0.15886912,0.13359204,0.15093674,0.180382,0.15471187,0.13914256
PG,0.07021879,0.07585818,0.06741337,0.08413953,0.028412279,0.029581852,0.03297807,0.034445196,0.033966422,0.0398557,0.04049894,0.046580724,0.041852865
WS,0.047425874,0.047425874,0.053082943,0.046618484,0.028412279,0.029581852,0.030222837,0.02906367,0.031225929,0.023493152,0.031057438,0.024620546,0.02664543
SA,0.5208213,0.56217647,0.6043752,0.5781821,0.62353677,0.70036924,0.5337325,0.45625252,0.42449495,0.4772884,0.53434944,0.5932358,0.64736503
SG,0.8892727,0.86215836,0.8843105,0.94920987,0.9473453,0.97041816,0.95338154,0.9328665,0.9440693,0.95257413,0.9629196,0.9644935,0.9708204
SB,0.05554926,0.037326887,0.0451809,0.050790127,0.03394026,0.046580724,0.046618484,0.04822477,0.05151253,0.05170599,0.062595464,0.05571447,0.05465717
KR,0.79139143,0.87176627,0.90788966,0.90865296,0.9318003,0.97537947,0.9287449,0.89961755,0.89382625,0.9208932,0.9629196,0.9273832,0.95814717
TW,0.762542,0.7310586,0.7505775,0.88360566,0.8962247,0.8884962,0.81555027,0.757744,0.7638516,0.7485529,0.7237826,0.8045682,0.8492809
TH,0.20860854,0.23745802,0.19144039,0.15886912,0.19434536,0.121198215,0.09910516,0.15886912,0.12384395,0.20364995,0.2246916,0.28021485,0.2726322
TO,0.027031908,0.02492443,0.021592941,0.023231542,0.031057438,0.032413606,0.03297807,0.02906367,0.031225929,0.023493152,0.03394026,0.032413606,0.0319468
VU,0.047425874,0.043799996,0.05750763,0.065518595,0.03394026,0.046580724,0.046618484,0.04822477,0.047425874,0.0398557,0.044218145,0.038882695,0.0319468
WF,0.011930361,0.009315959,0.010188336,0.011436312,0.011548988,0.010683626,0.016316952,0.014621593,0.014523013,0.012571939,0.012644621,0.009731178,0.009697251
AO,0.13784166,0.119202934,0.14434502,0.21310557,0.15482508,0.16745487,0.17128088,0.18373747,0.23614839,0.18930298,0.19434536,0.19543177,0.16307642
AR,0.19518465,0.15886912,0.20490225,0.26191556,0.1672137,0.121198215,0.12598474,0.13680248,0.16676977,0.10998355,0.1037753,0.13161062,0.12832083
BJ,0.05554926,0.047425874,0.05750763,0.08413953,0.0955475,0.10249438,0.12598474,0.11737319,0.12384395,0.15093674,0.180382,0.15471187,0.19021739
BR,0.5208213,0.6026854,0.56321913,0.5999856,0.39823034,0.36215162,0.27970085,0.22651936,0.23614839,0.18930298,0.20911384,0.21069278,0.22068444
CM,0.11072731,0.14804718,0.14434502,0.18444967,0.1672137,0.19543177,0.19838856,0.18373747,0.14398132,0.10998355,0.15482508,0.13161062,0.12832083
