,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
RE,65.91865,136.90933,136.67302,60.319973,58.291424,118.55018,50.30922,106.87515,56.03119,58.45742,65.10246,67.42284,64.80631
LK,77.059875,161.47499,158.05379,77.921425,76.47021,156.6852,77.63257,154.15132,78.24962,77.74259,80.23142,76.927246,76.26589
CU,59.50667,109.783615,114.03291,56.446327,52.683212,105.42179,54.16677,111.08703,57.996334,57.717457,58.071724,58.546093,59.382236
BH,58.953182,123.5133,118.67111,53.90496,60.85422,142.49574,64.74005,142.94435,68.9937,68.09825,68.81912,69.558914,73.46277
BD,71.796295,139.45615,142.68306,74.62309,75.60598,161.47511,80.98127,157.74242,77.889786,75.04271,75.3023,76.916504,81.185646
JO,67.887505,149.80592,152.21217,71.093636,72.63148,148.9163,74.30778,148.61353,73.34035,71.875206,75.32352,75.40923,75.52961
MV,52.804092,123.48711,128.83066,49.74577,47.76731,104.17213,47.065998,94.38856,48.68455,55.226463,58.08944,54.98536,59.19703
MM,72.43235,144.61438,138.25304,71.611565,76.36359,160.84528,83.44324,170.18594,87.682655,74.648254,72.86292,71.73458,70.26023
YE,61.882282,141.39714,145.7016,61.247257,59.203636,129.56471,59.138397,118.264305,63.19894,60.5969,60.626858,44.378963,47.406105
GF,53.309525,123.77109,133.83444,67.55627,68.78417,137.4931,62.4889,119.59509,61.01249,59.28145,58.423378,57.645844,57.713207
HN,63.734272,125.03517,125.28908,63.31073,62.839397,120.29416,59.948467,119.23723,59.825176,59.40704,62.55893,62.675224,61.370804
BG,45.425686,87.94567,101.97148,49.262936,37.520973,74.30864,34.85799,75.41765,49.424908,53.403095,43.98947,47.300014,46.337128
CY,70.494675,135.49942,134.74422,64.79814,63.466652,126.76866,63.746235,126.6635,63.82917,69.152954,70.62189,71.54414,74.59896
DK,76.15207,151.4375,157.69162,74.45888,72.03733,133.42393,68.649,138.37593,72.66217,73.68008,78.7899,79.19287,76.57843
DJ,53.879353,121.666916,123.43011,68.214714,65.40722,135.34715,65.23366,123.22049,66.00756,68.80988,74.30101,72.60507,70.07918
EE,56.705547,133.68011,124.528015,54.653763,56.84943,111.1363,55.872585,115.55603,57.61825,54.127934,51.846767,51.668617,56.279644
FI,61.46613,129.49326,132.39372,59.212917,57.42497,111.9959,60.218494,122.8358,61.315323,60.625404,62.07809,59.79307,61.916866
GI,103.697716,202.77257,199.67201,96.48718,95.41022,180.4285,81.82627,118.990395,63.536747,80.11493,83.43127,62.5,91.87204
IR,70.41903,150.92575,150.14499,75.163345,78.13592,156.61137,75.38838,147.30988,67.31221,71.76343,77.59839,73.673904,72.423836
IE,84.474205,160.3539,166.92337,88.05323,79.55049,163.80717,73.63021,139.90793,68.571236,73.36933,77.40245,73.78927,74.39495
IL,76.47793,145.04462,140.77983,70.8951,71.49137,143.18529,70.07301,142.82515,72.53804,73.12232,73.943474,73.17127,74.05474
KE,52.229897,105.31705,98.84692,50.57146,48.67479,112.6691,56.822178,111.52589,53.368217,55.161354,57.98925,63.09892,62.3633
LV,54.133812,117.64315,130.47401,61.251793,56.559925,118.58117,60.87017,107.56795,54.245815,56.04076,55.09231,57.22563,56.394524
LT,72.10875,136.61668,130.40643,61.12579,61.07312,116.43193,60.70443,119.4793,57.887394,59.493565,61.29927,64.783264,65.80854
MG,50.568256,99.72938,91.236626,43.16548,34.09837,67.552444,37.98759,79.54397,39.699528,37.444595,40.04147,43.416683,36.652702
YT,66.48222,120.718376,51.974354,34.994198,34.256863,75.22333,30.963459,66.05709,43.10103,43.71426,41.184113,33.871883,30.634317
MZ,47.236458,84.33571,93.79058,43.22341,50.286827,108.56175,49.919437,108.95888,50.469646,48.421738,49.041725,47.9158,39.329563
NO,43.1229,86.6817,94.80088,45.021717,42.8066,95.49479,48.41141,89.47509,43.967102,44.350048,44.407413,37.057606,36.8618
PL,72.515564,143.47435,137.36974,72.10444,73.576614,133.4508,71.825485,142.75195,71.09059,76.977936,84.02707,84.37829,81.67231
RU,68.75258,133.72203,138.92834,63.60282,63.589474,138.9602,72.38365,148.03596,69.53437,67.39717,68.95342,67.80465,69.25444
SD,59.94881,110.120964,133.17345,56.208485,55.510532,123.12242,60.510967,104.49584,54.317356,56.564632,58.243626,63.73747,56.541542
SE,75.0309,148.5514,154.75473,72.92109,69.471054,130.33063,69.97492,145.82486,74.059975,73.41323,81.066826,78.11542,74.7048
SY,62.529125,120.021095,119.046616,54.5708,55.149796,116.690285,57.844517,119.62758,64.00661,67.28822,65.494415,59.782734,62.115585
VN,74.76607,151.95636,155.70898,75.21868,77.95631,163.46576,79.020065,157.91214,78.1008,76.992546,79.46962,76.37352,76.386444
BZ,52.962105,111.6939,111.9137,57.163,56.601513,93.44157,61.318855,118.35745,55.015312,57.377636,55.826992,55.87067,56.930912
BM,111.0,212.0,204.0,101.0,105.0,210.0,111.0,228.0,115.0,110.0,109.0,106.0,105.0
BN,77.931305,163.49007,164.82643,78.66382,72.83442,156.85136,87.996155,163.44292,86.20255,83.99185,80.05166,73.06743,74.90048
GE,39.050034,80.62107,76.195175,38.64126,38.296936,80.079094,36.901176,78.55897,40.980965,43.90032,42.32018,50.381832,51.631374
RO,63.962708,136.09624,142.94145,63.58378,67.28348,141.20172,66.59003,134.60356,67.34013,66.36307,63.43196,62.234486,62.421318
UA,57.548653,126.8341,139.82428,63.20929,66.915115,134.04845,65.6894,137.08336,68.53637,66.67318,62.816082,61.536903,61.710175
KH,68.83434,137.5781,138.58359,67.69663,69.41409,143.15948,70.05128,133.21736,68.06624,67.08364,68.33132,65.885216,67.69954
IS,58.35201,109.78925,111.292274,51.858944,49.456768,100.036156,44.766106,84.57942,42.013714,42.735073,42.617386,44.24083,46.38218
GW,57.200115,105.46847,108.57372,53.931522,49.527115,92.745476,49.193035,95.424034,49.930286,43.72239,47.085415,49.38976,52.158897
KY,104.31161,200.00285,204.0,83.249916,88.27226,154.02698,54.388412,112.09719,57.709545,54.462475,57.900757,55.88913,63.496147
SV,61.742466,118.687775,119.36038,55.1478,55.70448,104.517555,46.818882,91.47871,47.798473,48.964993,52.620968,53.826344,51.274693
NI,62.02165,116.36473,116.17692,53.991756,54.767345,106.63696,48.37553,91.82378,50.152386,52.10568,56.27151,55.438988,50.145256
GU,85.550896,165.54266,132.91483,76.64057,79.3485,156.83228,68.79581,138.39503,68.56055,69.63004,70.28103,64.54664,67.32926
TZ,48.129593,101.79178,94.087494,44.796936,46.413822,105.00117,52.47577,101.67979,51.564575,50.909416,49.58865,56.16654,56.739456
KM,30.308651,65.81716,49.714184,32.374123,30.655981,62.06508,25.71557,58.521187,30.056726,28.991106,28.299273,28.13006,26.3209
SC,45.872528,88.56307,94.75181,40.220234,35.782192,77.54813,40.464905,82.344025,43.81373,47.031757,45.74062,44.877647,42.822746
CK,34.5,75.0,57.593,25.986378,21.028784,37.692936,23.763098,48.55069,24.903513,22.297792,23.846209,21.953287,21.97225
ME,58.0,126.0,91.67992,57.46974,49.19181,105.12966,52.19941,91.64746,44.317497,46.465607,63.839634,52.540802,53.468605
FO,55.384457,100.34051,104.252304,52.367283,50.340343,100.06498,45.06143,86.79309,44.412712,44.26371,44.593903,45.592888,45.87102
GL,26.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.0,50.0,21.685368,20.351425,12.321154,9.915598,9.909064
ER,55.591564,90.33061,83.333336,44.60174,-999.0,-999.0,37.970562,-999.0,22.0,22.5,28.5,28.5,34.43826
SO,40.540718,83.21982,71.12603,40.6803,40.994614,84.737,57.0,77.37764,40.08458,34.070087,43.154655,41.98452,38.078804
TC,68.97548,134.52274,149.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
FM,32.005306,70.372604,69.43641,35.963535,40.131275,72.28055,28.003212,66.29821,32.263138,31.82454,33.964874,31.728045,41.650024
MP,41.681347,78.269066,68.76516,35.383568,41.22569,81.84246,40.78867,81.48124,41.074707,37.71476,47.517887,46.284348,43.703682
PW,41.546555,74.18081,67.532135,35.32183,40.55425,81.26658,41.94735,84.84203,42.894707,40.36358,48.87093,45.999947,44.418552
IQ,60.559494,96.416145,92.914925,65.2851,58.30431,106.00279,41.92791,107.84477,52.904617,52.089855,52.985535,64.32322,66.66823
KP,76.0,166.0,172.0,81.0,83.0,184.0,84.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
MS,-999.0,59.635197,-999.0,-999.0,32.714287,-999.0,-999.0,67.793015,33.94198,32.13557,38.992348,40.91864,40.26748
PY,-999.0,63.0,67.0,40.0,35.5,63.0,32.0,65.63026,33.5,29.0,29.0,31.0,31.0
KI,-999.0,-999.0,89.86659,36.71386,39.85424,77.3309,32.528236,58.6325,27.001434,26.149385,30.66267,39.984337,41.253414
TV,-999.0,-999.0,58.61746,22.83573,23.003452,47.913002,23.72308,48.207115,24.11344,21.992233,22.35865,17.416855,17.730305
FK,-999.0,-999.0,-999.0,36.5,35.0,67.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
NR,-999.0,-999.0,-999.0,-999.0,29.154364,63.91368,32.000465,62.499348,35.822453,36.4819,36.219997,25.0,32.785507
NU,-999.0,-999.0,-999.0,-999.0,18.908934,36.105145,20.105143,40.399136,-999.0,-999.0,-999.0,-999.0,-999.0
BQ,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,43.35391,89.31718,45.45127,47.32553,48.264225,48.9604,49.23563
MD,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,44.0,38.0,22.0,27.0,27.0,25.0,24.0
CX,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,53.666668,54.0,53.333332,59.666668,61.666668
