,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
JE,1941655.1,2060547.4,1860241.1,1935565.9,2032864.4,2208431.8,2139160.8,2206603.5,2227940.5,2461772.0,2702207.0,2793060.5,2613275.0
US,6056701.5,6144828.0,6175261.5,6542861.0,6897054.5,7407037.0,6990059.0,7108886.5,7338352.0,7684678.5,8268230.0,8391274.0,8534058.0
VE,469891.84,452213.4,440444.25,366513.0,319502.34,212441.25,229508.9,221324.16,201758.52,133522.44,109373.375,55856.355,74501.1
AS,15809.224,19033.066,14204.921,10354.1455,7894.9106,7692.5254,7278.672,8092.6167,7570.265,7732.214,10596.381,12547.816,13551.256
AU,1017813.4,1284624.9,1375993.2,1311833.2,1294410.0,1230596.8,1243359.0,1323192.5,1359161.2,1370704.4,1564876.4,1645891.8,1680397.9
CA,612810.8,633803.56,829104.0,759057.8,695612.2,737532.8,686204.9,720878.2,742135.2,788625.1,936184.4,932272.8,976887.3
FJ,37377.113,47629.773,65943.695,63687.977,69908.555,96577.48,54319.227,57712.07,55133.664,35931.312,39601.53,46349.695,42417.973
PF,38961.207,40220.484,38751.715,29916.033,28550.322,29352.467,26692.258,29448.865,19071.787,20803.926,34019.79,42227.938,41645.625
HK,3589463.5,3799504.0,3895962.5,3944931.5,4301981.5,4758410.5,4252290.0,4324858.5,3935077.5,3758910.5,3830705.0,3905553.2,3899903.0
IN,715139.44,867904.75,999758.5,1165114.6,1237446.2,1435109.4,1354832.2,1474686.0,1534134.5,2096794.0,2715842.8,2895344.2,3214718.8
ID,418415.03,442398.06,457359.7,473128.2,556872.0,650106.25,502062.97,511476.9,505786.2,562971.06,668415.56,876926.06,1058464.0
JP,4702451.5,5014140.0,5184864.0,5379230.0,5935557.0,5358379.0,4825666.0,4599859.5,4546546.0,4771158.0,5059930.0,4765514.5,4870509.5
MY,1979353.6,2512232.8,2626108.5,2930210.2,3210749.2,3652011.0,3558046.0,3735243.5,3757749.2,3800317.8,4327328.0,4042128.8,4164853.2
MH,5494.7427,5974.3945,5237.2754,2731.6577,3433.024,2637.724,4848.7983,6994.5757,4063.6772,4262.8545,5680.9795,8408.758,8481.205
NC,36814.746,42191.707,41207.285,47105.95,53816.562,66131.516,52619.746,49279.867,48419.35,36449.605,41563.566,53581.2,49283.117
NZ,562723.75,691508.6,641395.0,641418.9,684352.06,699140.1,672916.6,719534.0,818476.2,891087.3,977543.3,1118418.4,1009604.75
PG,56152.75,62556.938,57890.09,70551.734,75988.586,91204.57,77532.945,74680.836,96477.79,87965.91,90643.64,109157.47,116218.734
WS,15641.058,18402.02,14809.824,10429.592,7971.078,7733.995,7741.8335,8909.963,9568.713,8582.644,11027.51,9898.345,11710.256
SA,900327.56,1124817.8,1168394.8,1425471.9,1752126.8,1645955.2,1481467.9,1698797.8,1835907.0,1973308.5,2202947.5,2444256.5,2658535.5
SG,2199788.8,2600057.0,2802969.2,3075876.8,3491536.5,3803047.5,3652545.0,3870495.2,3846268.5,4062851.0,4407300.0,4996920.0,5374452.5
SB,9053.569,9372.245,13533.514,18833.47,22656.947,31686.984,29292.762,26546.742,25251.24,22718.121,22120.771,23743.3,28527.146
KR,2571352.2,2842310.2,2977531.5,3353198.5,3557384.0,4272544.5,4177872.0,4386189.5,4418509.0,4761797.0,5309968.5,5113385.5,5324595.0
TW,2343316.0,2424487.5,2387878.2,2640610.8,2749965.8,2810728.2,2639860.0,2575984.8,2533722.5,2826786.5,3057757.5,3106144.5,3296823.8
TH,588004.75,685499.44,678844.6,641374.75,728713.56,746467.4,667352.4,732576.6,741144.44,845179.0,962463.0,958494.4,1013087.94
