,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
UA,0.57608694,0.6272,0.6352,0.60615385,0.56084657,0.5388889,0.63814616,0.6566077,0.7290323,0.7327731,0.7311828,0.70075756,0.6809269
KH,0.9285714,0.9591837,0.9444444,0.9047619,0.95555556,0.96875,0.9444444,0.97530866,0.974359,0.8761905,0.9010989,0.969697,0.95555556
IS,0.84444445,0.83950615,0.83950615,0.84444445,0.84444445,0.8888889,0.8666667,0.87,0.72727275,0.72727275,0.74545455,0.8666667,0.7777778
GW,0.85714287,0.8611111,0.96875,0.8333333,0.8,0.8181818,0.93333334,0.9506173,0.9285714,0.89285713,0.89285713,0.7111111,0.8214286
KY,0.8333333,0.8888889,1.0,1.0,1.0,0.88,0.8666667,0.88,0.8666667,0.8666667,0.9,0.9,0.9
SV,0.96190476,0.9846939,0.9846939,0.9809524,0.9809524,0.85333335,0.8666667,0.86419755,0.8181818,0.8545455,0.8681319,0.84761906,0.84761906
NI,0.96190476,0.97959185,0.97959185,0.9714286,0.90833336,0.9230769,0.89285713,0.9375,0.9166667,0.8909091,0.93333334,0.92727274,0.92727274
GU,0.76363635,0.7768595,0.6953125,0.6911765,0.8181818,0.77,0.6818182,0.716263,0.68333334,0.65,0.71666664,0.7416667,0.7878788
TZ,0.70752686,0.72651607,0.74858224,0.66,0.6381766,0.69821674,0.74153847,0.7470414,0.7407407,0.72751325,0.68346775,0.7118227,0.7089947
KM,0.7777778,0.8125,0.9375,0.8030303,0.7692308,0.84023666,0.8131868,0.8611111,0.84615386,0.88461536,0.8717949,0.8214286,0.75
SC,0.8088235,0.83203125,0.8698225,0.75238097,0.74285716,0.80968857,0.75816995,0.7889273,0.77124184,0.75816995,0.7105263,0.6911765,0.625
CK,1.0,1.0,0.88,0.8,0.73333335,0.75,0.71428573,0.7346939,0.8,0.8666667,0.8666667,0.8,0.8
ME,1.0,1.0,0.875,0.8095238,0.95454544,0.877551,0.8,0.7777778,0.7,0.8,0.85714287,0.8666667,0.8
FO,1.0,1.0,1.0,1.0,1.0,1.0,0.96428573,1.0,1.0,1.0,1.0,1.0,1.0
GL,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ER,0.8,0.8271605,0.8888889,0.95238096,-999.0,-999.0,0.9047619,-999.0,0.6666667,0.6666667,0.6666667,0.6666667,0.8333333
SO,0.8888889,0.9506173,0.86419755,0.8181818,0.8727273,0.9,1.0,0.96,0.6785714,0.6666667,0.74242425,0.65,0.6043956
TC,1.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
FM,0.8333333,0.8765432,0.9375,0.8888889,0.8888889,0.88,0.8,0.92,0.8666667,0.8666667,0.8666667,0.8666667,0.8363636
MP,0.89285713,0.953125,0.953125,0.9166667,0.9166667,0.859375,0.7777778,0.7654321,0.75555557,0.75555557,0.75238097,0.7809524,0.8363636
PW,0.89285713,0.953125,0.953125,0.9166667,0.9166667,0.859375,0.85714287,0.9166667,0.85714287,0.85714287,0.89285713,0.89285713,0.89285713
IQ,1.0,0.8125,0.953125,1.0,0.96428573,0.875,0.85714287,0.8888889,0.7619048,0.9047619,0.8666667,0.88235295,0.8857143
KP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
MS,-999.0,0.9375,-999.0,-999.0,0.8214286,-999.0,-999.0,0.9259259,0.8787879,0.8787879,0.925,0.94285715,0.94285715
PY,-999.0,0.75,0.75,0.6666667,0.6666667,0.75,0.6666667,0.75,1.0,1.0,1.0,1.0,1.0
KI,-999.0,-999.0,0.953125,0.72727275,0.7051282,0.9652778,0.77124184,0.7716263,0.7583333,0.73626375,0.82857144,0.74358976,0.74358976
TV,-999.0,-999.0,0.92,0.8095238,0.7619048,0.92,0.9111111,0.9382716,0.8888889,0.89285713,0.9285714,0.8,0.8
FK,-999.0,-999.0,-999.0,0.6666667,0.6666667,0.75,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
NR,-999.0,-999.0,-999.0,-999.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666667,1.0
NU,-999.0,-999.0,-999.0,-999.0,0.8333333,0.8888889,1.0,0.8888889,-999.0,-999.0,-999.0,-999.0,-999.0
BQ,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9238095,0.96428573,0.93333334,0.93406594,0.93333334,0.8666667,0.8901099
MD,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CX,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333
