,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
AG,0.09902201,0.10957534,0.09938391,0.098220095,0.098996036,0.101846054,0.09937548,0.110059954,0.11171941,0.106476784,0.10263644,0.07457456,0.07262964
BB,0.13227955,0.13469888,0.13530567,0.12750052,0.13588685,0.116896175,0.103293985,0.11259018,0.116229154,0.1116689,0.12419431,0.12503697,0.1306386
GD,0.09614806,0.11040536,0.10733613,0.104986005,0.09602809,0.095915765,0.11604175,0.11858935,0.11752073,0.112530634,0.12700905,0.09835228,0.121449985
HT,0.07477514,0.07589269,0.06979375,0.07956355,0.09037366,0.09344585,0.10091727,0.112271175,0.10807835,0.11041053,0.11467147,0.097660795,0.089024164
JM,0.2293795,0.20559496,0.20396298,0.19963501,0.19181108,0.20011644,0.19465055,0.19709517,0.19840837,0.1975616,0.212854,0.20269907,0.20198788
MQ,0.15620552,0.16231133,0.15689427,0.14931464,0.1474451,0.14608283,0.12643638,0.13205266,0.15639628,0.13866927,0.14754622,0.16305237,0.15997717
LC,0.09810067,0.11299208,0.11112216,0.109389715,0.10598492,0.10321921,0.11883399,0.12196913,0.12499816,0.116298504,0.12266607,0.11253416,0.12907591
VC,0.096148066,0.10936562,0.10514294,0.1032386,0.0925483,0.09121699,0.111808345,0.11450753,0.11752073,0.112530634,0.12741034,0.11879738,0.12578249
TT,0.17162642,0.17179176,0.16839711,0.1902362,0.18373999,0.18646805,0.18905905,0.18020566,0.18281893,0.17343605,0.18244126,0.15837228,0.15663595
CL,0.21324109,0.20707595,0.20466502,0.21526681,0.20662674,0.20844042,0.20044982,0.19893317,0.21142612,0.21002756,0.22011217,0.19641763,0.19787173
CO,0.21395667,0.20889059,0.20739351,0.20924135,0.20472048,0.2056507,0.20609835,0.20724964,0.2154796,0.22006029,0.21664621,0.20887212,0.20541798
EC,0.2165489,0.2064416,0.20697197,0.21688226,0.21159647,0.21267879,0.18448748,0.17883193,0.18506502,0.18393232,0.19221346,0.19153681,0.20155302
GN,0.15770736,0.16189906,0.16445653,0.15185796,0.10745466,0.12707494,0.144052,0.1532249,0.15864567,0.12719312,0.13580184,0.124580525,0.1491242
KW,0.16618684,0.16385582,0.16687141,0.14586347,0.13651276,0.08724059,0.11222627,0.11330416,0.086472586,0.099408194,0.06691937,0.048333094,0.07113754
OM,0.23173413,0.21857792,0.2276536,0.22309513,0.21113448,0.21134134,0.20958853,0.19952793,0.20402582,0.21087939,0.22123453,0.2172735,0.21692087
PK,0.2329323,0.23179664,0.22808428,0.22158289,0.2219987,0.22455977,0.21195485,0.20960541,0.19881998,0.20500095,0.20906603,0.20849848,0.21172072
PE,0.21265228,0.20409499,0.20625952,0.21302257,0.20682392,0.20915581,0.19951928,0.19578099,0.208248,0.20530947,0.21990909,0.19902292,0.20073153
QA,0.16992055,0.18315181,0.19456035,0.12634033,0.103960514,0.105987035,0.10711296,0.064426616,0.07938541,0.124049656,0.12712808,0.1610389,0.18052493
UY,0.20972513,0.21267831,0.20632686,0.22270143,0.21340603,0.2171533,0.21731241,0.20074022,0.2051042,0.20230705,0.19004153,0.1944747,0.19725214
AW,0.14695498,0.11371962,0.114753164,0.11469675,0.1207516,0.12052296,0.122539856,0.11684673,0.12280366,0.111475825,0.121605635,0.1366175,0.13715813
CR,0.20610748,0.2029018,0.2021625,0.19722302,0.19388177,0.18554641,0.15827547,0.16232851,0.16568352,0.16388921,0.16643234,0.16367953,0.16092972
CW,0.17002243,0.1430637,0.1491123,0.12233591,0.1061893,0.13870321,0.12253986,0.11684672,0.13455755,0.12313149,0.12722993,0.13661753,0.13715813
GY,0.13173585,0.12317162,0.11805743,0.12010355,0.12010653,0.119582616,0.122286424,0.12815502,0.12607563,0.12239405,0.13693613,0.14252202,0.14063033
