,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
MG,2.4392057E-6,1.2018119E-6,1.4995206E-6,1.7697678E-6,1.5295917E-6,8.0900094E-7,2.976559E-6,3.0988783E-6,2.7551666E-6,2.153444E-6,1.4813088E-6,1.5828834E-6,1.135952E-6
YT,5.5313006E-7,9.130944E-8,1.8353372E-8,4.390723E-7,6.841837E-7,4.992343E-7,1.9764825E-7,1.8741773E-7,6.7257565E-7,9.429057E-7,2.9744822E-7,1.6323204E-7,1.3613045E-7
MZ,2.4209537E-6,2.336165E-6,3.855634E-6,3.6832084E-6,4.3181276E-6,4.154793E-6,6.735063E-6,9.103154E-6,1.3558206E-5,1.0202339E-5,6.5908475E-6,9.191231E-6,5.0581893E-6
NO,1.7988383E-4,1.58752E-4,9.943728E-5,9.158043E-5,9.1346774E-5,6.4791355E-5,4.854216E-5,6.0791226E-5,6.521335E-5,5.8579226E-5,7.474515E-5,5.9542534E-5,9.274693E-5
PL,6.431967E-6,9.390318E-6,9.304663E-6,1.248586E-5,6.288018E-5,3.2246946E-5,2.7212653E-5,2.869746E-5,4.5107226E-5,4.962462E-5,6.826671E-5,8.4104046E-5,9.028986E-5
RU,1.6624144E-5,1.7039949E-5,2.6708185E-5,2.0692496E-5,1.963019E-5,2.571149E-5,1.2459558E-4,2.4680948E-4,2.9015046E-4,2.1427027E-4,1.20368444E-4,8.3149724E-5,8.148288E-5
SD,1.930942E-7,3.7009383E-7,6.127913E-7,4.1606854E-6,3.2511982E-6,2.3730724E-6,1.9915667E-6,3.7792872E-6,4.62958E-6,4.288188E-6,3.033974E-6,4.939143E-6,7.6648973E-7
SE,1.0248415E-4,6.73037E-5,7.8116536E-5,9.340734E-5,1.1668358E-4,7.272794E-5,8.1996586E-5,7.0123926E-5,8.5737585E-5,6.143784E-5,9.77818E-5,7.756111E-5,4.9292532E-5
SY,2.0677515E-5,1.204941E-5,1.3025611E-5,1.772245E-5,1.5423586E-5,1.5099084E-5,1.3645711E-5,1.1788909E-5,9.573075E-6,6.0191664E-6,3.5589678E-6,2.6712114E-6,1.2786203E-6
VN,2.1698182E-4,2.2326248E-4,2.2057994E-4,2.1966407E-4,5.103641E-4,8.723246E-4,5.297346E-4,5.363289E-4,6.907425E-4,9.0441725E-4,0.0016186265,0.0016258508,0.0017049338
BZ,1.3019128E-7,6.585193E-8,1.2003393E-7,2.964939E-7,8.923424E-8,3.5238944E-8,4.1564266E-7,5.175466E-7,6.4945067E-7,3.2732038E-7,4.8749985E-7,7.7330134E-7,7.825054E-7
BM,2.2593603E-8,1.5933276E-8,1.3810555E-8,1.2066438E-8,9.569008E-9,4.683053E-9,4.377831E-9,4.113902E-9,3.5057026E-9,2.8256357E-9,2.384378E-9,2.2994395E-9,2.040115E-9
BN,9.691736E-7,7.485253E-7,6.617846E-7,5.571361E-7,9.561048E-7,7.0608957E-7,6.027002E-7,5.7036374E-7,5.7781216E-7,4.904881E-7,1.0502972E-6,6.495087E-7,2.8887504E-7
GE,3.2012008E-7,2.5212975E-7,3.8164654E-7,1.9058812E-7,7.0377513E-7,8.796609E-7,1.3929947E-6,9.1155414E-7,1.8651215E-6,6.5991134E-7,5.1355465E-7,5.096071E-7,7.5793304E-7
RO,6.927717E-5,1.6876725E-4,2.9715852E-4,8.5810825E-5,7.2981224E-5,5.3235E-5,3.9486007E-5,3.597885E-5,3.2385706E-5,3.5826582E-5,2.4746818E-5,2.4198602E-5,2.6037224E-5
UA,2.4535018E-5,9.6106945E-5,3.5662387E-4,1.5611648E-4,1.670819E-4,1.4694025E-4,1.0279903E-4,9.872725E-5,1.0009085E-4,1.0587291E-4,2.2795173E-5,4.6120254E-5,5.0458384E-5
KH,6.0761255E-7,5.4297266E-7,7.0563937E-7,5.054949E-7,7.511846E-7,4.9130045E-7,2.1267408E-7,5.641176E-7,6.2960027E-7,2.5586567E-6,6.2150752E-6,3.4674317E-6,2.2552083E-6
IS,4.3188925E-6,3.1290822E-6,2.487249E-6,1.2177981E-6,8.597519E-7,8.003529E-7,1.7901631E-6,2.246428E-6,2.3395908E-6,1.8674649E-6,2.7122062E-6,2.5066986E-6,2.1354656E-6
GW,2.597922E-7,1.8763264E-7,1.7179683E-7,2.8509237E-7,2.1214485E-7,1.6875256E-7,1.6533156E-7,8.332724E-8,8.6031925E-8,4.3873456E-8,5.1974347E-8,9.942183E-8,7.1878844E-8
KY,3.690079E-8,3.0648593E-8,1.4483264E-8,1.7649944E-8,1.2056387E-8,7.157896E-9,7.3839237E-9,6.9387647E-9,6.9348625E-9,5.134093E-9,4.5383746E-9,4.3767043E-9,2.5890758E-9
SV,3.7617256E-6,2.864608E-6,2.703827E-6,1.9739882E-6,1.913662E-6,1.3493434E-6,1.6791397E-6,1.6770026E-6,2.1624417E-6,1.8307526E-6,1.7637811E-6,2.7784126E-6,2.5824709E-6
NI,2.1621045E-6,2.3432872E-6,2.2067225E-6,1.925437E-6,1.9264387E-6,9.869626E-7,1.0739197E-6,1.3527012E-6,1.0858287E-6,9.194751E-7,1.2017172E-6,1.5119286E-6,8.70203E-7
GU,3.1626944E-6,2.9327575E-6,3.521644E-6,5.1093216E-6,5.29548E-6,2.5678085E-6,1.4434622E-6,6.632417E-7,7.352901E-7,5.666285E-7,5.265837E-7,4.523784E-7,3.122179E-7
TZ,6.4128817E-6,4.55555E-6,3.5045175E-6,3.020362E-6,9.753692E-6,1.0066229E-5,5.8711707E-6,9.255641E-6,8.17458E-6,3.7595794E-6,3.6374552E-6,4.772043E-6,4.9955024E-6
