,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
GR,3.9935925,4.312006,24.60008,4.0462427,3.0974026,4.8013134,0.0,1.1106831,0.0,0.0,0.012695994,0.019043991,0.0
GT,0.5477887,2.2722743,0.023524668,0.272214,1.5811689,0.0,0.006347997,0.0,0.0,0.039992385,0.13902114,1.4632133,0.0
LB,2.0029573,0.0,0.0033606668,0.0,0.0,1.1625615,0.082523964,0.0,0.0,0.28777587,0.38722783,4.114772,0.5014918
LY,0.0,0.0,0.72590405,4.550343,1.4415585,0.9129721,9.007808,16.2622,2.361455,21.005524,18.675808,7.9159527,7.008189
ES,11.522159,5.895337,2.413919,0.20164001,0.29220778,1.4252874,0.0,0.14124294,8.442837,8.265093,6.462261,11.3786335,10.583803
MX,0.062519066,0.006644077,1.9895147,0.282296,0.9025974,5.898194,2.196407,3.1394453,2.5391989,3.2012951,9.813369,18.27525,21.58319
MA,2.2561276,3.8834631,3.4446836,1.2972174,2.185065,4.4006567,4.50073,10.445558,8.138132,7.039929,0.0,1.0664636,0.9839396
PT,0.4268047,1.3636968,2.339024,1.6366447,2.9935064,0.09195402,1.9742272,0.05136107,0.038087983,0.88448757,2.6153748,0.0,0.0
TN,0.92866427,2.9831905,3.468208,6.102971,9.772727,14.784893,6.887577,0.0,6.843141,0.24757189,6.259125,0.012695994,0.59036374
TR,0.036967333,0.039864462,0.0067213336,0.0067213336,0.033549782,0.013136289,1.1235955,0.0,0.0,0.04443598,0.006347997,0.14600393,0.025391988
JE,8.953153,19.418848,22.774405,3.7370615,1.1103896,6.834154,6.075033,9.078069,5.3026934,18.814404,18.65253,4.3034887,27.55306
US,7.0775642,5.1358714,7.722812,1.7811534,1.512987,1.954023,1.4663874,1.7475605,1.4092554,1.4864893,1.3140354,5.8084173,3.6627944
VE,0.0,0.0,0.0,0.013442667,0.0,2.7520525,2.6598108,7.1809196,4.2150702,1.3711674,3.8405383,6.223153,1.7376585
AS,13.472913,10.560054,4.83936,0.53434604,0.02987013,0.0,0.0,0.0,0.24757189,0.8887196,1.1278274,0.27296388,0.0
AU,1.300578,1.295595,1.4585294,6.5129724,14.142858,28.105091,24.706406,2.3882897,5.9417253,4.519774,3.3136547,3.3326986,21.195963
CA,10.781019,0.059796695,0.51850283,3.150065,6.253247,7.7569785,2.5931568,2.9147408,11.585095,3.0089507,2.215451,0.2285279,0.0
FJ,2.050791,3.133674,3.2665682,0.26213202,0.064935066,0.0,0.038087983,0.97586036,4.11985,1.1172475,0.0,1.0156796,6.912969
PF,0.030246,1.0705875,1.1829547,2.4051173,0.97792214,0.20361248,0.025391988,3.062404,1.2061195,1.5362153,1.0093316,2.370977,0.39992383
HK,4.2344403,1.3354595,7.5615,2.2113187,0.14285715,0.026272578,1.7529542,1.7481107,3.9683142,2.6244433,0.48580316,0.2094839,1.0093316
IN,2.964108,2.5081391,0.100820005,5.6935296,3.1948051,2.8866994,6.535263,1.1299435,1.2251635,1.7774392,1.1362915,4.227766,2.9645147
ID,1.4182013,2.5513256,1.290496,2.2247615,1.9285715,4.154351,4.5218897,1.1320835,0.38722783,2.7804227,2.171015,0.019043991,0.0
