,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
IQ,2.0993385,2.4581878,5.7853107,4.879673,5.384336,5.997134,3.8269942,3.5452697,3.4957187,3.5785704,5.5777493,9.267561,11.08033
KP,0.70826846,0.6948762,0.71571475,0.72994745,0.7195103,0.7496249,0.7465208,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
MS,-999.0,4.7854853,-999.0,-999.0,3.9572048,-999.0,-999.0,5.969385,6.98927,6.3886166,8.815395,8.107071,8.214293
PY,-999.0,1.7169241,1.7334561,1.7080779,1.7498412,1.7375122,1.7147689,1.667925,1.7410771,1.7424537,1.7488285,1.7596786,1.7798696
KI,-999.0,-999.0,5.146468,6.873765,8.476195,8.430441,12.508049,12.3841915,9.987383,8.848216,9.205175,7.7580214,7.50535
TV,-999.0,-999.0,2.7472749,3.7495441,3.6725018,2.837877,5.5784483,5.397052,5.366012,3.758362,3.9178848,2.0739417,2.0543714
FK,-999.0,-999.0,-999.0,1.1770942,1.2078831,1.3423336,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
NR,-999.0,-999.0,-999.0,-999.0,1.1718321,1.2958211,1.54978,0.9549998,1.4528768,1.0509937,0.8354163,1.5022162,1.490635
NU,-999.0,-999.0,-999.0,-999.0,1.5001292,1.3867861,1.6033373,1.6459987,-999.0,-999.0,-999.0,-999.0,-999.0
BQ,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.424297,9.271809,9.312426,7.452875,8.405582,1.8382001,9.111133
MD,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.7443728,1.0,1.0,1.0,1.0,1.0,1.0
CX,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.2746077,1.4293334,1.4628248,1.607933,1.6284678
