,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
CG,3.8974586,1.8735129,4.684837,4.1217175,1.0716022,3.096799,1.4729879,1.3968905,1.3244737,2.0730877,1.1758271,2.4695923,1.8620021
CI,3.8746107,1.8374921,4.3342915,4.3536196,0.95716566,3.1054325,1.6321119,1.8398446,1.389525,1.9400228,1.4258915,1.216388,1.2251685
GQ,3.3983347,1.4976859,3.5828855,2.525573,0.9041972,2.196201,2.21757,2.3055894,1.7150971,2.3095067,2.0165534,2.0161688,1.8951242
GA,3.9454048,1.7324766,3.7762468,3.661609,0.9768393,1.6967776,2.055827,1.6461987,1.8698714,2.2576668,2.3696518,2.6936007,2.0250814
GM,2.453869,1.6247687,2.8616824,3.737145,0.83580965,2.2117743,2.2409046,2.334526,1.4362285,1.2965761,1.4002138,1.0552922,1.1477867
GH,4.312852,1.9045714,4.586589,4.5428247,1.0065641,3.8783944,4.6875253,1.7459735,1.7919037,3.030099,1.5365211,1.266597,1.1963404
LR,2.6954038,3.8820972,1.9917611,2.2661269,0.6018922,0.77123094,2.0078547,1.3680627,1.4320962,1.4179065,1.5374572,0.9117226,0.60904324
MR,4.4438787,1.6603467,4.127124,3.159023,0.8054256,2.4430017,1.3594099,2.2059712,1.7324976,2.560392,2.273156,1.9955435,2.0384946
NAB,1.9980936,1.3871123,1.455671,3.936907,0.9797816,1.9158168,1.9278456,2.2239034,1.9502536,2.0286496,2.1218421,2.2988412,1.7853229
NL,4.060843,2.1242623,4.78051,3.5101392,0.9391904,2.8262458,2.2148607,1.833037,1.713962,1.8529674,2.8410742,2.6762035,2.5884764
NG,3.607054,1.3736216,2.3210206,2.5285594,0.8296695,1.4882987,2.283768,1.6997315,1.7619027,3.091193,1.7968559,1.9730617,1.8055143
ST,4.2131414,2.212574,3.8214576,3.5993388,1.0652622,1.6274501,1.8442609,2.069843,2.1702209,3.7152152,1.7812139,2.4841926,2.0810373
SN,3.7134151,1.8347377,4.1825166,4.036454,1.02923,3.052434,2.5541105,1.8978466,1.8936217,2.8024747,1.2634147,0.7410896,0.8358353
SL,1.940099,0.91823846,1.1474797,1.2529608,0.27553588,2.4333591,0.91939914,0.9015875,0.5577148,1.2738903,1.4636728,1.0574427,1.1541682
ZA,3.211292,1.7928381,3.7910554,5.777402,1.35174,3.837115,4.5604005,2.4984553,2.0666964,2.7837,3.0154786,2.014288,1.7862431
TG,3.9357748,1.8119206,4.2690635,3.9717813,0.9901232,3.0520866,1.5958592,1.1703563,1.47524,0.9009291,1.8981264,0.81067425,0.9127038
AE,3.1749437,1.3726809,3.9285815,4.399713,0.8592052,1.0600095,1.2032856,1.6232945,0.94085485,1.1426438,2.892647,3.0927827,1.9403878
AI,2.9775941,1.5653651,-999.0,-999.0,0.828845,1.6657254,0.95733637,0.9140011,0.89581895,0.9490342,1.0601896,0.88532156,0.84333485
BS,2.9463685,0.8318552,1.3315861,1.1921818,0.4053479,1.9397609,1.4052337,1.3698523,1.347836,1.621663,1.5684756,1.152215,1.113117
VG,2.3249097,1.8088832,2.8060334,2.5967476,0.8123005,1.465528,0.8112638,0.9571701,0.9338019,0.99688363,1.104231,1.9088204,1.5490143
DM,3.5379155,2.464877,2.2762804,2.0404806,0.65076524,1.5580429,1.2961798,1.9504702,1.8615624,2.1127453,3.1588378,1.1389258,1.5032984
GP,3.1569495,1.496208,2.6158912,3.0948179,0.7707094,1.9517264,2.0799856,1.9644569,1.8092682,2.3544543,1.9814419,1.5498962,1.8517752
AN,2.653669,2.0132017,2.4492934,2.2794275,0.6758205,1.8570557,1.2242079,1.3055044,1.2632303,1.3985759,1.0824133,0.92002076,1.5903525
KN,2.475568,1.8260235,2.7046587,2.5958421,0.84359324,1.5797532,1.345046,1.2725198,1.1660815,1.2974088,1.3827718,1.916938,1.7274992
VI,1.9137266,1.055664,1.8906974,2.0176241,0.5402306,1.4991506,2.2297628,1.8716407,1.7930361,2.154232,2.0471375,1.922796,1.2784412
AG,1.7598956,1.9932619,2.6368527,2.5035756,0.80224174,1.5718718,1.3325009,1.9252018,1.8195438,2.1462793,3.2869937,1.9551537,1.9372185
BB,2.4975803,1.1636305,2.516527,2.695056,1.0223427,2.3489466,1.2243553,1.9030669,1.7894665,2.0678873,2.1311617,1.8125132,1.892268
GD,1.6558256,1.2642845,1.885232,1.9754537,0.49416763,1.6049044,1.1262481,1.9265423,1.781529,2.078113,3.2117672,1.1498406,1.4296695
HT,1.7775451,1.6157948,1.648749,1.6392517,0.6170883,1.4355983,0.874567,3.1213174,0.98109305,1.3795004,1.178144,1.0328096,0.939737
JM,1.4211693,0.8659007,2.1215525,1.6267798,0.4528914,1.225774,0.93808866,0.8113883,1.1512977,1.0646828,1.2482399,0.91940343,0.9020988
MQ,2.994865,1.4713153,2.538569,1.958935,0.5485122,1.3213447,1.3636739,1.9227364,1.8011078,2.1577785,2.0991094,1.3085921,1.5284495
LC,1.3989588,1.1027416,1.324882,1.6072757,0.6218002,0.96321446,1.0294635,1.4318857,1.3162575,1.4925216,2.1745703,1.307715,1.8910376
VC,1.6555264,1.0458907,1.9019828,1.997067,0.6280281,1.2699918,1.1371424,1.9171208,1.781529,2.1104448,2.4508965,1.8730338,1.926806
TT,2.5223527,1.3264838,2.6642818,1.7329524,0.76187366,1.5162523,2.1683648,2.8815775,2.7200046,3.5641239,3.494501,3.640271,2.7685838
CL,2.5763447,1.346549,2.2371373,5.482028,1.2207009,4.0116744,1.5396936,1.3888863,1.2139922,1.0131152,1.5408345,0.4027786,0.7889541
CO,1.5117675,0.72166944,1.2365247,1.4204586,0.26772708,0.6415558,3.4096599,2.3585565,2.2009785,2.7607489,2.2565954,2.9652748,0.8122932
EC,3.821645,1.7838669,3.0756638,3.2235875,0.8349036,3.0623603,3.4077978,3.3821266,2.1876462,2.6365733,3.372286,0.74800986,2.3568647
GN,4.1258287,1.8899457,4.263964,4.250319,1.0171977,3.060901,1.9267936,1.5307199,1.4162875,1.2673869,1.9917345,1.7716727,1.8435951
KW,4.036256,2.1472473,5.030091,4.9864936,1.2914164,1.6562988,1.6837289,1.8791672,2.205876,3.9934218,1.279246,1.3599663,0.85447365
OM,2.5521975,1.5519942,3.505216,4.331724,0.49554402,1.3744367,2.0898645,2.047296,1.8809485,1.1288319,3.2685187,3.1323266,1.2674072
PK,3.44091,1.8777287,3.4087508,4.942425,0.86888844,1.9930513,2.1250648,0.8187278,1.7023594,2.5466514,2.207054,1.7026668,0.96757096
PE,3.4681983,1.7318646,2.2386596,3.0461562,0.72989434,2.3360205,2.4357207,1.6398939,0.81860626,1.4145775,2.1454785,0.6846652,1.1459402
QA,3.6130993,2.0097501,4.8604784,5.336454,0.7691929,2.1495562,3.1186044,1.089947,1.0576167,5.338007,4.2383733,4.378904,0.38566267
UY,0.9105536,1.1859663,1.9215666,2.7163227,0.54216105,2.762252,1.4915485,1.1946031,1.2898448,0.82506764,1.0579878,0.89695805,0.944052
AW,3.088893,1.7264934,3.2893407,2.362631,0.56346035,1.4701748,1.5562742,1.6972365,1.7780782,2.0413303,2.292382,1.4172909,1.650963
CR,2.1541152,1.2811071,2.2676764,2.0342267,0.7263621,1.2242317,1.0356131,2.138335,1.534601,1.8578495,2.9329581,1.8919401,1.6446859
CW,2.4837668,0.7512416,1.9669632,2.4309194,0.6138447,1.9572837,1.547299,1.6972365,2.0406485,2.004045,2.2333267,1.4172909,1.650963
GY,4.88829,2.8678498,5.4015183,3.9591594,1.2213157,2.8236625,3.5273364,2.9205952,2.7677789,3.5752645,3.2857506,4.054246,3.2646263
PA,2.2888646,1.1546584,2.240472,1.9043711,0.5086061,1.4742775,1.3371812,2.1039722,1.5700027,2.1703978,2.2708983,2.9832318,1.5621047
PR,3.6094646,2.1682591,3.200038,2.8954802,0.96454924,2.9005547,2.3631036,2.0322926,1.9387347,2.44206,2.4357288,2.3177848,2.0750644
SR,4.897119,2.8279397,5.4012194,3.962729,1.2244532,2.7872338,4.1175303,3.1792347,2.918384,3.701213,4.058669,4.0538926,3.2637665
CC,3.7586458,2.4964356,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
TL,2.6208832,1.2770102,3.2129662,2.999939,0.7975253,2.3647747,2.0159729,1.254843,1.1274285,1.1377696,1.1527985,0.7286919,0.88692284
MU,3.7696834,1.9354343,3.9554522,4.218051,1.094065,1.8752662,1.5768808,1.9782038,1.7787099,1.2921911,1.6224078,0.78299594,0.6938735
NF,3.4419146,2.2680235,3.3265195,5.054084,1.3193446,3.9597082,4.654995,2.4015157,2.5799394,2.8599308,2.5396326,1.5589554,1.6728266
PH,2.9500024,1.0517062,1.8374015,2.9235623,1.2773225,0.8883271,1.915588,1.0233598,1.0907743,1.6175616,1.0706432,0.6297153,0.62797177
RE,1.9202347,0.8365636,1.4306774,2.191165,0.88612187,1.5623167,2.568413,2.2769616,1.7787099,2.018096,1.6224078,1.6949944,1.3645905
LK,1.7333747,1.0358335,1.7239305,1.0506183,0.35716793,1.0401857,1.0393665,0.9814392,1.436846,0.68819726,0.5173507,0.6234265,0.449794
CU,2.5377474,0.8522108,2.0146675,1.7059,0.75387,1.0348513,1.2933716,1.1225336,1.5731643,1.8375745,0.9105483,1.237051,0.840099
BH,3.3135347,1.9926527,4.7713633,2.3223941,0.6717043,2.6926506,2.4639657,1.2191173,0.90581757,5.173018,4.2092876,4.3655133,0.3623862
BD,4.5022917,2.4164429,6.9407377,1.0739268,0.70283556,1.2319642,1.0202017,0.7815649,0.9574445,0.8011955,0.68663406,1.1533502,0.9682711
JO,5.540568,2.475916,6.574152,2.0135176,0.4621322,1.294222,1.3122126,1.3478785,0.8895552,0.7887574,1.3425236,1.1922045,0.7134411
MV,5.681998,3.049029,7.9458265,2.5207617,0.5695483,1.4976606,1.6898375,0.8477918,1.6245749,2.2013113,1.2059294,2.1216326,1.6768556
MM,1.584907,0.89204085,1.2715521,0.9538897,0.5856784,1.608374,2.0056424,0.87680846,1.1931546,0.8408035,1.0404013,1.2713292,0.6872366
YE,4.9816723,2.7824426,7.2653294,2.2363803,0.49135482,1.2937582,1.3132733,1.14421,0.80391407,0.71943504,0.8398343,1.072849,0.22191654
GF,1.4807807,1.0129557,1.8930571,1.5933373,0.45260477,1.1050481,1.3440878,0.82024086,0.7945358,0.85051465,0.7533574,1.2806306,0.80837125
HN,2.736602,0.96471316,2.0145695,1.9795387,0.74578494,1.5389947,1.1548265,1.0082308,0.97205323,1.1838961,1.1185182,1.160405,1.4289724
BG,4.2662015,1.8065805,3.5653253,3.7059388,0.40720594,0.7745712,0.89465165,1.1032356,1.0370628,0.9711114,0.5871176,0.53750026,0.5286434
CY,3.2448719,1.6193912,3.053877,1.7063482,0.4699022,1.0871807,1.1309128,2.7228034,1.276252,4.2502956,4.226038,3.7133107,2.829273
DK,2.647743,1.3739547,2.813668,3.2673035,0.3744255,0.9400516,0.78242284,1.1705886,0.89578617,1.3970264,2.552003,1.2754241,0.74483746
DJ,4.5907736,1.7847627,3.5981476,3.007649,0.61476326,2.1034055,1.9108534,1.396451,1.0481926,4.1832895,3.4444823,3.7900107,0.82124496
EE,3.0159574,1.9754518,3.6316862,2.4066427,0.58866715,1.3999485,1.7873787,1.4779955,1.1793171,1.523126,3.269219,1.4286637,1.2081081
FI,3.183059,1.19297,2.407123,1.5803107,0.47629818,1.6459144,2.998843,2.2749746,2.1536708,2.3074868,4.990786,1.541125,1.1474501
GI,3.0670595,1.5146412,2.9244843,2.887852,0.85059494,3.843021,5.8579125,2.6808112,2.4322343,3.5955095,2.2265825,1.8753973,1.7577071
IR,2.2488065,1.2789778,3.494796,2.730123,0.77646023,2.44225,2.4339883,2.5510724,2.469097,3.0130801,1.459862,2.888444,1.3266144
IE,1.8690338,1.0945922,3.2556024,1.4635967,0.47928187,1.3902115,1.0435649,0.8494376,0.7162582,1.3667488,0.8254813,0.96043336,0.80995303
IL,5.678211,2.4523783,4.223988,3.6950014,0.84483624,2.7760134,1.7531745,0.9631832,0.6891432,0.64625573,0.5475108,0.50154996,0.64087987
KE,3.6737835,1.8896071,4.1478844,3.7457728,1.0307804,1.72877,2.4520638,1.8856148,2.0479734,2.1509848,2.1886086,1.8977386,0.9912948
LV,2.6517158,1.0603961,2.7077265,3.2484696,0.78255093,1.049616,1.0078598,0.49247012,0.63441,0.7400806,1.6119365,0.94187653,0.6896554
LT,2.3131034,1.4515704,2.6672647,1.1224706,0.19073921,0.9779469,1.0141366,1.8550423,1.1615688,0.7895485,0.717647,0.62776744,1.040105
MG,1.935891,1.2546141,1.690945,1.7191344,2.462878,3.7515175,4.885982,3.9330046,3.7538931,5.126361,5.0905447,4.585947,3.7701035
YT,2.6704345,1.4143269,2.6970823,1.9594114,2.9031835,4.487752,5.6829286,4.6089287,4.404231,5.995804,5.947108,5.3977227,4.4825506
MZ,3.5272462,1.697558,2.691442,2.6930435,1.1355371,2.0036707,2.8900354,1.1951933,1.1135572,1.9921227,1.295771,1.4581362,1.1211053
NO,3.823055,2.1639552,4.943555,3.703878,0.9117979,2.9204986,3.0797887,2.8050745,2.679994,2.5941818,2.6606097,2.5504,2.1094482
PL,4.1790934,1.9143947,3.184982,2.4283965,0.6433189,2.038073,1.734609,1.4206641,1.9965566,2.6345925,4.1102347,3.9458144,1.9204978
