,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
LR,3.6011343E-11,3.792815E-11,4.472747E-11,2.47088E-11,1.2314219E-11,8.012152E-12,1.0977745E-11,1.0527761E-11,1.5621985E-11,1.1153276E-11,7.749317E-12,9.3611785E-12,9.093998E-12
MR,8.747587E-11,3.6833977E-11,1.4853271E-11,2.028061E-11,1.731975E-11,1.25663325E-11,1.3058401E-11,1.224324E-11,1.8140756E-11,1.05952235E-11,1.1751098E-11,1.7139378E-11,1.7323391E-11
NAB,1.1744361E-10,8.9434286E-11,5.56001E-11,9.445914E-11,1.2819647E-10,9.359664E-11,1.4191709E-10,1.260162E-10,1.3485309E-10,1.3896699E-10,1.0200011E-10,7.748448E-11,7.420839E-11
NL,8.465474E-9,6.0618053E-9,4.571343E-9,4.212448E-9,3.4494185E-9,2.6858624E-9,2.8983136E-9,2.7902816E-9,2.896056E-9,2.3217201E-9,2.0083237E-9,1.9860933E-9,1.7874717E-9
NG,4.1474868E-10,4.1340248E-10,3.721425E-10,3.1638792E-10,3.502313E-10,2.9387795E-10,3.97557E-10,3.7735676E-10,4.9483134E-10,4.5193288E-10,4.0463713E-10,3.44262E-10,2.8506425E-10
ST,6.6794842E-12,2.2264658E-12,3.6996664E-12,1.1835027E-11,8.073928E-12,6.566318E-12,6.57654E-12,5.2266915E-12,5.2460506E-12,1.9508132E-12,2.6797804E-12,1.9942416E-12,1.4434104E-12
SN,4.156033E-10,2.7352481E-10,2.0865712E-10,1.5446074E-10,1.4422541E-10,7.8161144E-11,7.3002826E-11,7.166445E-11,8.363252E-11,7.704817E-11,6.8390384E-11,7.3870146E-11,7.572586E-11
SL,3.5413606E-11,2.7568597E-11,3.5796633E-11,2.6598404E-11,1.0824092E-11,8.057233E-12,1.3966601E-11,2.473449E-11,3.4016175E-11,2.367903E-11,1.10691855E-11,1.09945135E-11,1.18302295E-11
ZA,2.2175026E-9,1.7373956E-9,1.4840311E-9,1.3853092E-9,1.2155591E-9,9.74131E-10,1.0518999E-9,1.1966731E-9,1.1951237E-9,9.972752E-10,7.499625E-10,6.9262923E-10,6.3014194E-10
TG,3.3459904E-10,2.0758432E-10,1.6241684E-10,1.8531766E-10,1.9118941E-10,1.3908025E-10,8.8793015E-11,1.0639009E-10,1.6353248E-10,2.1743267E-10,1.8621835E-10,2.0888168E-10,2.1529437E-10
AE,4.760109E-9,3.6987369E-9,2.9032927E-9,3.3548389E-9,3.1527012E-9,2.1338307E-9,2.4475466E-9,2.7178235E-9,2.7984843E-9,2.221582E-9,2.2428064E-9,2.0664463E-9,1.8724196E-9
AI,5.1605165E-12,4.0384722E-12,-999.0,-999.0,1.1014548E-12,1.9824574E-12,5.5401504E-12,5.181544E-12,5.2114402E-12,4.180812E-12,8.493431E-12,9.543851E-12,8.25541E-12
BS,7.490408E-10,5.2944327E-10,4.3254583E-10,4.077339E-10,3.6479034E-10,2.5826002E-10,2.5353733E-10,2.4313523E-10,2.597006E-10,2.452386E-10,2.6371227E-10,2.6136934E-10,2.0783089E-10
VG,3.0741392E-11,1.5473157E-11,3.2941963E-12,2.878701E-12,3.5403182E-12,5.96974E-12,1.070232E-11,1.0005431E-11,1.0040893E-11,8.051508E-12,1.49766E-11,1.790089E-11,1.553286E-11
DM,4.327221E-11,2.6941465E-11,1.5436749E-11,1.4245497E-11,1.0889337E-11,8.601811E-12,9.666359E-12,7.781637E-12,7.51522E-12,5.8124564E-12,8.208941E-12,7.417165E-12,8.919453E-12
GP,1.190878E-10,8.170072E-11,5.6481632E-11,4.895129E-11,3.3989506E-11,2.70347E-11,4.194736E-11,4.3686183E-11,4.331848E-11,3.1771256E-11,3.4170656E-11,3.5476937E-11,2.6501383E-11
AN,1.11710474E-10,8.598226E-11,4.7353236E-11,4.6756373E-11,4.9250277E-11,3.199277E-11,3.090342E-11,2.9100326E-11,2.8349824E-11,2.0553401E-11,2.4485471E-11,2.862394E-11,2.1769687E-11
KN,1.5133958E-11,1.890427E-11,1.31222646E-11,1.5160229E-11,1.1219984E-11,5.9748586E-12,6.706689E-12,8.195574E-12,1.0871558E-11,9.627336E-12,1.2659395E-11,1.6288906E-11,1.4047416E-11
VI,8.7693026E-11,5.2496094E-11,3.0021468E-11,2.6196418E-11,2.0888978E-11,1.561968E-11,1.8361247E-11,1.7170333E-11,1.728263E-11,1.3835832E-11,1.089028E-11,1.0986808E-11,9.191993E-12
AG,6.0881196E-11,4.123652E-11,2.3699211E-11,1.9687245E-11,1.4267811E-11,1.0326309E-11,1.1585953E-11,1.2566402E-11,1.3007507E-11,5.978433E-12,3.588492E-12,4.8243605E-12,4.2119585E-12
BB,1.02243665E-10,8.077901E-11,6.4265336E-11,4.5575536E-11,4.4816165E-11,2.6423032E-11,2.7061669E-11,2.4292427E-11,2.4401703E-11,1.742433E-11,2.018831E-11,2.2919259E-11,1.9789488E-11
GD,5.4318657E-11,5.89288E-11,4.4008044E-11,3.02303E-11,1.9176171E-11,1.1575404E-11,2.1385487E-11,2.301862E-11,2.0815669E-11,1.4592038E-11,1.5667695E-11,1.384999E-11,1.3004959E-11
HT,4.0931276E-11,2.4848E-11,1.5469705E-11,3.044931E-11,1.8875285E-11,1.6983364E-11,2.7195274E-11,3.3454784E-11,3.7053322E-11,3.5363195E-11,4.028542E-11,3.3037573E-11,2.986951E-11
JM,1.51656E-9,7.0898043E-10,4.1261727E-10,4.2932963E-10,3.6189857E-10,2.8032052E-10,2.9413008E-10,3.266404E-10,3.251499E-10,2.5732694E-10,2.091589E-10,2.1260804E-10,1.7848364E-10
MQ,1.2081147E-10,8.699992E-11,5.6337667E-11,6.115025E-11,5.0121074E-11,3.064978E-11,3.361585E-11,3.204807E-11,3.7847787E-11,2.5184145E-11,2.3565896E-11,2.6002698E-11,2.3250055E-11
