,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
SR,97.64782,97.81419,97.9905,97.990776,97.97679,98.076675,98.13237,98.13676,98.14483,98.17932,98.18252,98.19319,98.21324
CC,97.64103,97.81116,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
TL,97.64111,97.811165,97.98783,97.988655,97.9745,98.075165,98.130974,98.13519,98.14333,98.17754,98.18088,98.1916,98.21181
MU,97.660286,97.83434,98.00587,98.00136,97.98619,98.0847,98.14546,98.15193,98.1594,98.19576,98.19935,98.20794,98.229614
NF,97.64102,97.81115,97.9878,97.9886,97.97446,98.07511,98.13062,98.13469,98.14272,98.1773,98.18075,98.19149,98.21171
PH,97.68005,97.84273,98.01651,98.01777,98.00727,98.10504,98.15953,98.16572,98.17446,98.20986,98.2227,98.23546,98.25298
RE,97.65544,97.8266,98.00027,97.99734,97.981964,98.08232,98.13631,98.14084,98.149345,98.1831,98.19156,98.203606,98.22104
LK,97.76891,97.94401,98.09164,98.079956,98.05959,98.15092,98.21217,98.21053,98.222206,98.25813,98.28379,98.28851,98.30366
CU,97.64799,97.81668,97.991974,97.99211,97.976814,98.076935,98.13264,98.13668,98.144455,98.1786,98.18317,98.19408,98.21346
BH,97.64681,97.81535,97.99161,97.99238,97.98106,98.0797,98.135925,98.145065,98.153694,98.18539,98.18528,98.19717,98.21854
BD,97.647446,97.81498,97.990875,97.99167,97.977165,98.07731,98.13298,98.13698,98.14562,98.18093,98.18472,98.195366,98.21576
JO,97.65594,97.82792,98.00347,98.0192,97.998344,98.095955,98.14747,98.14942,98.15836,98.193016,98.19965,98.21036,98.23065
MV,97.64164,97.81132,97.98795,97.98951,97.97525,98.07612,98.13115,98.135765,98.14329,98.17765,98.181564,98.19198,98.21253
MM,97.642,97.811844,97.98856,97.98945,97.97538,98.07582,98.13166,98.13573,98.14376,98.17924,98.18317,98.193726,98.21467
YE,97.655876,97.82808,98.00289,98.00728,97.98884,98.082954,98.136086,98.14088,98.15105,98.18264,98.18411,98.191986,98.21226
GF,97.64439,97.813644,97.98967,97.9903,97.97636,98.07669,98.13176,98.13584,98.14387,98.17834,98.18179,98.19252,98.212715
HN,97.652214,97.82128,97.99452,97.99606,97.98164,98.08081,98.1369,98.14115,98.14961,98.183304,98.18765,98.19874,98.21715
BG,97.645,97.81397,97.991806,97.99147,97.97655,98.07711,98.13254,98.136665,98.14541,98.18039,98.182686,98.19331,98.21335
CY,97.65809,97.8244,97.99864,97.99869,97.985565,98.08594,98.142876,98.14377,98.15077,98.18466,98.18889,98.1978,98.21706
DK,97.666176,97.82959,98.007744,98.01104,98.00077,98.09188,98.14587,98.14884,98.158356,98.19108,98.1943,98.20423,98.22366
DJ,97.64785,97.822586,97.99351,98.01087,97.99223,98.08815,98.1417,98.146706,98.15901,98.19461,98.20908,98.21258,98.232574
EE,97.64412,97.81294,97.989204,97.99163,97.97746,98.07708,98.13287,98.13669,98.146194,98.17943,98.18275,98.19354,98.213585
FI,97.66019,97.82685,98.00109,98.0048,97.98906,98.087524,98.14123,98.14519,98.155205,98.186554,98.18847,98.19929,98.21894
GI,97.64161,97.81172,97.98821,97.988754,97.974594,98.07522,98.13084,98.13474,98.14284,98.17753,98.180954,98.19156,98.211876
IR,97.684166,97.85564,98.01559,98.03605,98.03197,98.121,98.1538,98.14824,98.15166,98.19016,98.211075,98.213264,98.225746
