,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
NG,0.65633583,0.97183657,0.9864761,1.0013889,1.4170976,1.8167455,2.9871833,2.8334172,3.6761432,3.9512944,3.6139088,3.1448646,2.780366
ST,0.005269137,0.0028565102,0.005113745,0.01884303,0.015362188,0.011628855,0.01003337,0.0101456335,0.008019688,0.0027226552,0.0052025267,0.0034792533,0.0016566539
SN,0.5297963,0.46614355,0.3973725,0.32086393,0.3386404,0.2173177,0.22170873,0.20384228,0.22553076,0.2545076,0.2855346,0.34191138,0.32924908
SL,0.024597613,0.031561736,0.04251383,0.028568972,0.012848342,0.010905826,0.026771186,0.047597308,0.07382007,0.04869603,0.030985327,0.034826044,0.040922306
ZA,5.4587536,5.4830923,6.183878,6.3647056,6.766319,7.0837603,7.9819107,9.41349,8.576863,7.979942,6.320353,6.1056466,6.15217
TG,0.5254692,0.46586123,0.5221919,0.7051457,0.9270961,0.88384664,0.43457305,0.431175,0.9805445,1.8789753,1.9009103,2.1612983,2.321972
AE,12.70724,13.459601,12.910194,16.370056,17.505379,15.036609,16.793997,19.25242,19.28666,17.372341,19.196463,17.84273,17.42352
AI,0.005305432,0.0035446961,-999.0,-999.0,0.0018558508,0.0030842372,0.007983645,0.0076892055,0.008054823,0.0074953167,0.013298459,0.019663459,0.018093469
BS,2.4512367,2.1349704,2.0865319,2.0369663,2.1155446,2.0086823,1.8731561,1.7776015,1.9535651,2.2411451,2.4843695,2.6720269,2.4020672
VG,0.031049043,0.017937196,0.0047957604,0.0043817717,0.007213916,0.016529774,0.026028609,0.025217185,0.026316645,0.0244002,0.033171073,0.04616387,0.042642985
DM,0.027193028,0.019877909,0.012775569,0.011943126,0.010847439,0.012026146,0.012809118,0.008106787,0.009504462,0.008801339,0.010806025,0.01651245,0.023817834
GP,0.13879554,0.13009979,0.1068618,0.10258288,0.081904404,0.084024504,0.13549407,0.13580443,0.12513806,0.09205985,0.10648837,0.119338304,0.09060145
AN,0.13142441,0.12452378,0.086877696,0.1092674,0.13975628,0.11425467,0.11025892,0.106470406,0.094898075,0.06244884,0.070099436,0.09220477,0.06739885
KN,0.0148351025,0.017493531,0.017453684,0.021195294,0.016712757,0.011418295,0.011801902,0.01259845,0.01626761,0.015537575,0.020099135,0.03567061,0.032766726
VI,0.10554046,0.08449145,0.074249186,0.067888714,0.05631271,0.047196392,0.049131043,0.047390033,0.049613055,0.046242498,0.032942947,0.029837094,0.025859935
AG,0.04704313,0.042291936,0.022880858,0.018393543,0.015320919,0.013371926,0.014234206,0.029793106,0.038320683,0.010048178,0.0076475656,0.009738635,0.009111263
BB,0.09963662,0.09176307,0.08018669,0.058617473,0.066881806,0.05711993,0.07621101,0.07086709,0.061583556,0.032187168,0.03168914,0.042119417,0.05092619
GD,0.035989508,0.05796499,0.05193128,0.032904923,0.02309614,0.016219942,0.03102427,0.031428665,0.03188544,0.028378751,0.026325814,0.027820356,0.035689294
HT,0.066910066,0.04536695,0.036857244,0.071430504,0.041397855,0.046698328,0.07191839,0.09418631,0.09940975,0.10379724,0.12845817,0.10851955,0.11535669
JM,4.382195,2.7109263,1.8513402,1.9276458,1.8350965,2.015548,1.7485993,1.9340258,1.9458104,1.8837328,1.6730518,1.7801512,1.7233379
MQ,0.12810965,0.12987307,0.098120525,0.12089077,0.106456086,0.08242435,0.08955634,0.085890554,0.1186498,0.08198165,0.09302402,0.10792465,0.09704994
LC,0.06251936,0.09500187,0.086041704,0.08476749,0.07229178,0.048980437,0.081261456,0.07757897,0.066834964,0.03555005,0.028150516,0.031688783,0.041338727
VC,0.061457533,0.076149814,0.06956733,0.04819505,0.034534115,0.030211555,0.04551865,0.045147892,0.047181625,0.031034201,0.034883063,0.031922754,0.028298473
TT,0.6112236,0.4904082,0.3421654,0.7701858,0.7153532,0.6884701,0.5866404,0.62069106,0.70767355,0.5708565,0.3387601,0.12840311,0.13244733
CL,10.033343,8.311344,6.711259,6.4398637,6.1130123,5.910478,6.8015623,6.9000125,7.4897766,9.172859,7.118353,8.01207,9.690509
CO,3.8160415,3.2851243,2.4072275,3.180836,3.2159424,3.3253596,3.2457893,3.2572978,3.9200885,5.2113037,5.1403055,5.368142,5.4974904
EC,2.5261047,1.7353489,1.1943964,1.1676817,1.7651514,1.9833208,0.9446278,1.0905346,0.83243394,1.0435796,1.4007472,1.2941546,1.1892868
GN,0.20962045,0.13932657,0.17375611,0.093631014,0.11253151,0.08054985,0.055699866,0.07753905,0.070428215,0.050268445,0.07535523,0.06500251,0.069286376
KW,0.19172825,0.1823423,0.18022463,0.19146563,0.13865843,0.11806793,0.14807373,0.13702515,0.14882973,0.12569672,0.1289653,0.13491984,0.13077782
OM,3.0013635,5.2976284,6.823936,8.184591,6.9242163,6.999979,6.9361534,7.9321413,8.091182,6.5477715,6.4830847,7.4354777,7.1921897
PK,3.0152936,3.0997016,3.2255862,3.536505,4.1523747,4.017911,2.927352,3.1053329,3.0879886,3.5051577,3.9283235,4.715743,5.201777
PE,4.0132914,3.2114732,2.2184973,2.3065672,2.464616,2.6950815,2.6901646,3.0581515,3.3554242,3.8847132,3.4948294,3.7354655,4.4504333
QA,0.20462468,0.19487531,0.19982222,0.12539938,0.08571385,0.0714843,0.07417292,0.07405301,0.08759854,0.08650932,0.081358925,0.859669,2.8559718
UY,2.1846933,2.1128967,2.2936144,2.0639696,2.5299823,2.978821,3.405867,3.024263,3.1759427,3.1840835,2.8576853,3.149192,3.1260493
AW,0.17757745,0.06715277,0.05898749,0.073667385,0.104510635,0.07969349,0.066574775,0.060037147,0.05408254,0.04603614,0.06052974,0.056128465,0.042818487
CR,0.9012555,0.8451766,0.6367585,0.6105931,0.84063697,0.51382494,0.39224207,0.34285745,0.40018955,0.4179685,0.42198262,0.500225,0.4536539
CW,0.2586266,0.23449896,0.15611155,0.07333458,0.05398484,0.05595224,0.061910782,0.06798786,0.05878664,0.05183219,0.068110615,0.05626526,0.04248347
GY,0.11049632,0.04790138,0.04837875,0.04609306,0.04282143,0.03750572,0.038557,0.040546503,0.042210408,0.04155914,0.032178614,0.029576637,0.02604556
