,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
RE,173829.86,187710.03,187205.4,165983.38,194336.38,162115.05,177310.0,167136.94,147236.5,157258.5,170617.5,226109.38,383814.53
LK,173417.84,185328.19,173248.86,242409.45,246778.72,189254.44,221030.5,218353.05,160006.17,244540.9,279818.53,297655.0,532210.2
CU,149871.16,205057.19,160581.81,189436.69,202365.72,194865.88,209347.17,206272.19,162067.17,141507.47,219346.88,228532.75,423616.66
BH,148411.25,150455.94,131098.86,160682.88,206645.38,141975.86,177143.33,208174.58,196808.5,138307.5,150236.67,208053.44,583495.94
BD,132316.0,148072.19,123906.86,225269.22,200314.72,174621.44,222664.5,246149.05,187250.17,203121.34,243269.25,241228.5,422873.66
JO,127902.75,149023.19,124857.86,177071.67,221777.89,156340.52,200955.33,196947.25,194262.0,203243.9,184547.67,244550.44,439011.4
MV,128508.0,144264.19,122954.86,154391.0,205561.72,156619.19,190550.0,235504.03,171605.5,154610.5,193163.25,224390.94,381518.16
MM,182031.25,197866.19,199065.11,257464.45,209855.72,159143.44,183391.5,233408.05,174021.17,207964.17,194099.92,227253.5,464319.34
YE,125016.27,142861.94,124857.86,163451.73,221777.89,156340.52,200955.33,205394.45,220286.33,214961.19,228188.67,249005.44,584589.4
GF,198352.0,182102.75,166675.53,193789.66,228738.97,188567.19,208598.11,230069.12,206443.25,213710.5,237718.92,241656.77,432061.0
HN,146707.28,179920.6,162384.1,174193.75,183194.0,170563.88,225891.73,221662.62,200614.5,193095.0,204390.47,250879.44,389581.47
BG,132185.28,161592.67,148521.86,145403.88,217742.6,211725.19,232560.67,209932.95,196671.7,205727.62,279818.53,340776.78,487836.12
CY,118783.92,126663.17,142414.19,197809.0,230037.38,188073.19,218605.0,169302.62,178983.2,140270.5,148920.67,208923.44,361437.66
DK,142398.42,159594.5,152707.0,150521.44,178337.47,198696.31,241849.75,182048.5,210603.67,179550.17,159901.17,238307.58,440248.16
DJ,139260.0,158682.44,139325.36,156195.73,182580.62,152726.52,177895.25,196947.25,188379.0,140492.5,155700.67,204775.44,297057.88
EE,129221.42,136489.67,141872.0,167416.94,145028.34,168477.94,175042.17,163507.5,160855.0,173793.67,154144.67,232487.23,398510.5
FI,131290.42,149175.67,154920.69,191133.62,225013.1,159869.56,155467.67,175380.38,148428.17,125294.17,146051.67,228411.44,398510.5
GI,136911.9,142683.67,145083.25,152582.88,179099.34,126902.19,163755.0,168111.44,137283.0,142872.5,162843.67,222576.44,386447.8
IR,161740.0,178851.19,141858.86,156676.88,186015.97,145798.19,179643.0,165901.94,137340.5,133457.5,182313.17,213649.44,395303.66
IE,169086.75,170541.86,141525.81,208981.0,207376.1,167894.19,226893.67,241277.88,225969.5,148851.17,227964.67,261247.02,428566.5
IL,126550.75,137928.67,130283.0,141056.44,150919.6,142152.19,188293.17,224558.38,229494.5,242862.47,266475.9,343852.7,451463.66
