,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
UY,0.13907515,0.14140956,0.14111753,0.13144006,0.12774158,0.12937932,0.12416107,0.13336307,0.13345487,0.13292208,0.14307362,0.1353558,0.13393259
AW,0.15732919,0.16884913,0.16814551,0.16863696,0.15971008,0.16200371,0.15557204,0.15907486,0.16066003,0.16148174,0.16500601,0.15517862,0.15420628
CR,0.13814613,0.14199507,0.14120561,0.14237246,0.13509648,0.14065306,0.14518459,0.14602028,0.146864,0.14435081,0.15144801,0.1461067,0.14668733
CW,0.15181221,0.16147932,0.16001225,0.16615663,0.15950665,0.15556777,0.15557204,0.15907486,0.15744743,0.15859982,0.16424534,0.15517862,0.15420628
GY,0.16500963,0.17195706,0.1710146,0.17075145,0.16209893,0.1656,0.15896659,0.16037665,0.1647191,0.16355383,0.16493043,0.15633604,0.15590806
PA,0.13339606,0.13679038,0.13461886,0.1292871,0.11931818,0.116949156,0.11395777,0.12227954,0.117124796,0.11321228,0.11980091,0.118402414,0.12138516
PR,0.13844338,0.1438022,0.14594351,0.15914144,0.15076546,0.15285714,0.15460105,0.15772128,0.15917604,0.15719868,0.16270527,0.1570816,0.16220109
SR,0.16382822,0.171033,0.17042579,0.17015657,0.16163667,0.16313364,0.15426967,0.15667538,0.16031973,0.15902622,0.16165638,0.15557759,0.15472697
CC,0.17660303,0.178626,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
TL,0.17581043,0.18010966,0.17709495,0.17679073,0.16954023,0.1714616,0.1606873,0.16410768,0.1665681,0.1646198,0.17597677,0.17013535,0.16905005
MU,0.1437547,0.13126262,0.13864332,0.14741994,0.14073427,0.14208494,0.13637365,0.14033292,0.13915299,0.13119164,0.13663724,0.14136666,0.13479298
NF,0.17842227,0.18030784,0.17925757,0.17919075,0.17171359,0.17377959,0.16802274,0.17109174,0.17373757,0.17186491,0.17756596,0.17171332,0.17085634
PH,0.1629767,0.1701891,0.1683101,0.1687163,0.16248475,0.16127819,0.15838233,0.15781291,0.1592263,0.15969554,0.1650737,0.16002056,0.15832482
RE,0.14901336,0.14094526,0.14285137,0.15102173,0.14753532,0.14164133,0.15262754,0.15534946,0.15804073,0.14893007,0.14641373,0.13856421,0.13509898
LK,0.120250165,0.12068965,0.12162614,0.12380366,0.116685145,0.11583138,0.117033705,0.1201849,0.11892173,0.11829467,0.12055998,0.11683566,0.11315543
CU,0.16078876,0.16753416,0.16427967,0.16402194,0.15426673,0.15725136,0.14910607,0.15286216,0.15129177,0.15129426,0.15784012,0.15218319,0.15164961
BH,0.15726157,0.15870072,0.15662517,0.16755825,0.15485601,0.15710758,0.16084805,0.14865594,0.15900263,0.14468943,0.15331072,0.15151092,0.16107112
BD,0.16536818,0.1663097,0.16673249,0.1759565,0.16821525,0.168,0.15950456,0.16313978,0.16335607,0.16133071,0.16786246,0.16258694,0.15955728
JO,0.14059965,0.1425369,0.14321516,0.13973185,0.1346591,0.13595398,0.13505034,0.14050442,0.14382023,0.14223698,0.14397444,0.13717538,0.13238066
MV,0.16659531,0.16865204,0.16780628,0.17500259,0.16758022,0.1690617,0.16295402,0.16615456,0.16837601,0.16622028,0.17262216,0.1671675,0.16631827
MM,0.1749405,0.17681657,0.17512056,0.17508636,0.1677788,0.16825397,0.1622756,0.16619314,0.16847475,0.15955728,0.16486211,0.15927817,0.15972081
YE,0.14609233,0.14569956,0.14438741,0.16464418,0.1574155,0.15857142,0.15635534,0.16043065,0.16199076,0.15988833,0.16939573,0.17123595,0.17122063
GF,0.1649622,0.16320366,0.16457832,0.16795118,0.16193181,0.16391341,0.15723608,0.16150749,0.16375735,0.1620519,0.16827181,0.1606877,0.1596724
HN,0.15392126,0.1576024,0.15556504,0.15728629,0.15062389,0.16132718,0.15322408,0.15740041,0.15884206,0.15783337,0.1586709,0.15350844,0.15469633
BG,0.16366534,0.1663372,0.16023572,0.16058989,0.17080313,0.17017421,0.1645361,0.16823979,0.16489615,0.16163531,0.17345922,0.16691044,0.16621235
CY,0.1558829,0.1513158,0.14964253,0.1598732,0.1444697,0.14565752,0.14140412,0.14656247,0.15481439,0.15150984,0.15928203,0.15276712,0.15192814
DK,0.15349165,0.15629853,0.14699744,0.14800945,0.13795921,0.1391527,0.14664733,0.14752041,0.15212034,0.15038057,0.15914002,0.15690975,0.154226
DJ,0.13403703,0.1354619,0.14273328,0.13557933,0.12878788,0.12939061,0.14141041,0.14355591,0.13412431,0.13056818,0.12971659,0.13194105,0.12986484
EE,0.17235303,0.17472667,0.17090794,0.16870715,0.16137749,0.16571428,0.15548886,0.1628548,0.16058344,0.16305591,0.16987693,0.16477159,0.1628877
FI,0.16016065,0.16262513,0.16230012,0.16251667,0.15516008,0.15581438,0.13509019,0.13932127,0.14132251,0.14192785,0.14885804,0.15875988,0.15692191
GI,0.1645149,0.16649562,0.16475719,0.1662882,0.15915737,0.15504763,0.14368926,0.16347407,0.16322052,0.15106879,0.1609818,0.1662012,0.15938532
IR,0.13687035,0.13541405,0.13699421,0.13830946,0.13241106,0.14207606,0.14454201,0.14506032,0.1529574,0.14635926,0.14064866,0.14087272,0.14067566
IE,0.15988657,0.15861313,0.15936148,0.16327696,0.15581428,0.15765119,0.1473394,0.14918114,0.15122315,0.14859195,0.15848978,0.15042135,0.14825808
IL,0.13113886,0.13340299,0.13277413,0.12887037,0.1226931,0.122424245,0.12090865,0.12384345,0.12580256,0.11916673,0.12953682,0.12355509,0.12569235
KE,0.14967409,0.14841346,0.16402219,0.16510116,0.1578845,0.1516059,0.14445178,0.14611721,0.14802805,0.14730337,0.15153252,0.1483807,0.14210844
LV,0.1705025,0.17248431,0.17124721,0.17168707,0.16370523,0.1633304,0.15720184,0.1627254,0.16482745,0.16292135,0.16332993,0.16425896,0.16016282
LT,0.16981532,0.16892321,0.16841023,0.17071527,0.16330093,0.16571428,0.15962458,0.1628548,0.16500707,0.16058616,0.16746283,0.16194578,0.1460307
MG,0.15638395,0.15497693,0.1694174,0.1678998,0.16166714,0.16221428,0.15768018,0.15946327,0.16152558,0.15997365,0.16645859,0.16125676,0.1641397
YT,0.16517341,0.16522084,0.18031946,0.17561416,0.16434924,0.16560714,0.16213824,0.16438636,0.16484053,0.16204354,0.16983317,0.16707525,0.16833869
MZ,0.15158665,0.16478851,0.17020324,0.16647398,0.15552057,0.1501872,0.14233442,0.13397337,0.13561174,0.13866718,0.15748696,0.15589887,0.1559709
NO,0.16639401,0.16928561,0.16571578,0.16638331,0.16080618,0.1587013,0.14089297,0.14250669,0.14409748,0.14066975,0.14741719,0.15819402,0.15960003
PL,0.16596773,0.16618152,0.16490348,0.14247334,0.13115862,0.13349207,0.14252882,0.14726931,0.14633676,0.14362803,0.1443239,0.14025572,0.13033707
RU,0.14980732,0.153587,0.14948618,0.14803427,0.1371633,0.12361607,0.11369497,0.11299435,0.11220907,0.10965088,0.11563263,0.11332817,0.11139093
SD,0.15238059,0.15581098,0.15595676,0.16407292,0.15741138,0.15652174,0.15710273,0.1593359,0.16199644,0.16035216,0.15758604,0.16050391,0.1638189
SE,0.14239906,0.14513576,0.1419901,0.13964982,0.13043831,0.12680672,0.13068578,0.13689996,0.138615,0.14011009,0.15043695,0.13893107,0.14227249
SY,0.15730003,0.15880609,0.1522158,0.16377649,0.15475853,0.15816711,0.15420142,0.15812276,0.16145727,0.15361549,0.16441046,0.15231742,0.15421695
VN,0.1486877,0.15186688,0.14986512,0.14705999,0.124917656,0.1257557,0.12523408,0.12864877,0.13045332,0.12837079,0.12690532,0.12771805,0.12628056
BZ,0.17382576,0.17668992,0.16647398,0.17442022,0.16665547,0.17067578,0.15730338,0.15912223,0.16168056,0.16002724,0.16475867,0.15955056,0.15698932
BM,0.17615022,0.17829303,0.17745331,0.17745331,0.16984117,0.17195103,0.16563565,0.16850203,0.17093801,0.16901276,0.17560914,0.17002273,0.16926524
BN,0.17113955,0.17268585,0.17204228,0.17453247,0.16454014,0.16476753,0.1624719,0.16569258,0.16595635,0.16434199,0.16745515,0.16566576,0.16485858
GE,0.17556933,0.17829776,0.17735627,0.17754422,0.17117769,0.17255774,0.16788608,0.1703556,0.17254747,0.16909459,0.17688416,0.16850628,0.16706091
RO,0.15212648,0.1574262,0.16114116,0.16255827,0.1564321,0.15573236,0.14763191,0.15403475,0.1510055,0.13971023,0.14902425,0.14894937,0.14889453
UA,0.16396917,0.16115096,0.15950632,0.16204499,0.15748933,0.15400985,0.13796978,0.14108816,0.14090495,0.13225655,0.14500456,0.14152686,0.13843471
KH,0.16956837,0.17135331,0.17251582,0.17251582,0.16115396,0.16319728,0.15871608,0.16176914,0.16009554,0.15927817,0.16569649,0.1596442,0.15951751
IS,0.16907515,0.17136887,0.17020302,0.17066121,0.1635479,0.16550775,0.15973008,0.16296221,0.16638632,0.16442616,0.17164928,0.16491589,0.1638189
GW,0.17316811,0.16941683,0.1722613,0.17284301,0.16586146,0.16838095,0.16077329,0.16367465,0.16961719,0.168572,0.17494121,0.16910112,0.16710217
KY,0.17594564,0.17822775,0.17745331,0.17663665,0.16915585,0.1716625,0.16537517,0.16821788,0.17047656,0.16850704,0.17512038,0.16959871,0.16902086
SV,0.16492052,0.1673806,0.16589595,0.16585983,0.15801032,0.16362023,0.16444151,0.16731855,0.16990227,0.16790771,0.17175443,0.1661219,0.16608785
NI,0.16492052,0.16792385,0.16643037,0.16639401,0.15863213,0.16370371,0.16426834,0.16735199,0.16933244,0.16716827,0.17207535,0.16651154,0.1661791
GU,0.17041449,0.1724138,0.17092267,0.17136167,0.1631056,0.16523236,0.15974452,0.16254343,0.16607289,0.16463415,0.17124555,0.1658331,0.1641252
TZ,0.15453333,0.15834324,0.16574182,0.16918182,0.15859848,0.15281853,0.14445178,0.14704232,0.14976345,0.15023439,0.15554537,0.14850187,0.14848575
KM,0.17884254,0.18036342,0.18051682,0.17951187,0.16655047,0.16832452,0.16390875,0.16654682,0.16857317,0.1658657,0.17249899,0.16814508,0.16810971
SC,0.16828857,0.16991976,0.17107673,0.17572254,0.1686768,0.16686434,0.16215841,0.1651051,0.16697878,0.16441254,0.17138343,0.16709174,0.16760874
CK,0.17858583,0.18035346,0.18021685,0.18044883,0.17379096,0.17611295,0.17053175,0.17407776,0.17548873,0.1738001,0.18026239,0.1741896,0.17335013
ME,0.17700632,0.17865923,0.17783067,0.17795211,0.170523,0.16977176,0.16658106,0.16945924,0.17216693,0.16992767,0.17399493,0.17008911,0.17015369
FO,0.17219895,0.17409004,0.17292583,0.1731335,0.16610962,0.16825022,0.16262738,0.16586906,0.16814737,0.16616873,0.1729233,0.16711047,0.16607131
